frontier_seq,candidate_count,actual_node_id,actual_next_use,belady_node_id,belady_next_use,actual_block_count,belady_block_count,same_choice
417,5,3,,3,,1,1,True
419,4,44,,44,,56,56,True
421,4,40,,40,,55,55,True
423,3,53,,53,,1,1,True
425,3,49,,49,,137,137,True
459,4,54,,54,,1,1,True
461,4,28,,28,,62,62,True
463,3,52,,52,,111,111,True
465,2,58,,58,,1,1,True
467,2,6,,6,,62,62,True
494,3,59,,59,,1,1,True
496,3,14,,14,,61,61,True
498,2,61,,61,,2,2,True
500,2,2,,2,,105,105,True
529,3,63,,63,,2,2,True
531,2,65,,65,,3,3,True
533,2,51,,51,,131,131,True
546,2,66,,66,,3,3,True
548,2,24,,24,,111,111,True
550,2,19,,19,,85,85,True
569,4,68,,68,,3,3,True
571,4,55,,55,,111,111,True
573,3,70,,70,,4,4,True
575,3,48,,48,,61,61,True
577,2,71,,71,,4,4,True
579,2,37,,37,,62,62,True
581,1,72,,72,,4,4,True
583,1,5,,5,,150,150,True
617,1,74,,74,,4,4,True
619,1,10,,10,,132,132,True
638,3,7,,7,,78,78,True
659,3,78,,78,,5,5,True
661,3,50,,50,,29,29,True
670,4,46,,46,,34,34,True
672,3,79,,79,,3,3,True
674,2,81,,81,,5,5,True
676,2,8,,8,,175,175,True
697,3,83,,83,,5,5,True
699,3,13,,13,,2,2,True
701,3,9,,9,,61,61,True
703,2,85,,85,,6,6,True
705,2,30,,30,,126,126,True
707,2,26,,26,,55,55,True
709,1,86,,86,,3,3,True
749,3,21,,21,,133,133,True
751,2,90,,90,,6,6,True
753,2,57,,57,,60,60,True
766,2,91,,91,,5,5,True
768,2,62,,62,,60,60,True
770,1,93,,93,,3,3,True
772,1,76,,76,,137,137,True
787,2,95,,95,,7,7,True
789,2,36,,36,,120,120,True
801,2,96,,96,,3,3,True
803,2,80,,80,,137,137,True
805,1,94,,94,,132,132,True
834,1,101,,101,,8,8,True
836,1,39,,39,,147,147,True
838,1,34,,34,,16,16,True
853,1,103,,103,,3,3,True
855,1,88,,88,,111,111,True
878,2,106,,106,,1,1,True
880,2,104,,104,,60,60,True
882,1,107,,107,,10,10,True
884,1,41,,41,,136,136,True
886,1,38,,38,,108,108,True
914,1,111,,111,,7,7,True
916,1,67,,67,,118,118,True
930,1,113,,113,,10,10,True
932,1,17,,17,,55,55,True
934,1,12,,12,,127,127,True
950,1,115,,115,,4,4,True
952,1,97,,97,,114,114,True
975,1,118,,118,,7,7,True
977,1,77,,77,,16,16,True
979,1,75,,75,,118,118,True
995,1,120,,120,,11,11,True
997,1,4,,4,,109,109,True
1012,1,122,,122,,6,6,True
1014,1,89,,89,,52,52,True
1016,1,87,,87,,144,144,True
1048,4,124,,124,,10,10,True
1050,4,64,,64,,122,122,True
1052,3,126,,126,,5,5,True
1054,3,100,,100,,6,6,True
1056,3,98,,98,,56,56,True
1058,2,127,,127,,12,12,True
1060,2,56,,56,,61,61,True
1074,1,128,,128,,3,3,True
1076,1,112,,112,,110,110,True
1104,1,132,,132,,6,6,True
1106,1,92,,92,,163,163,True
1144,3,135,,135,,7,7,True
1146,3,84,,84,,129,129,True
1148,2,137,,137,,14,14,True
1150,2,45,,45,,157,157,True
1180,3,138,,138,,2,2,True
1182,3,141,,141,,1,1,True
1184,3,136,,136,,62,62,True
1186,2,142,,142,,1,1,True
1188,2,140,,140,,61,61,True
1190,1,121,,121,,63,63,True
1206,2,143,,143,,1,1,True
1208,2,133,,133,,62,62,True
1219,1,145,,145,,14,14,True
1221,1,27,,27,,137,137,True
1235,2,22,,22,,37,37,True
1237,1,148,,148,,15,15,True
1239,1,32,,32,,8,8,True
1241,1,29,,29,,129,129,True
1269,1,152,,152,,13,13,True
1271,1,60,,60,,178,178,True
1284,1,154,,154,,2,2,True
1286,1,147,,147,,61,61,True
1301,1,156,,156,,2,2,True
1303,1,144,,144,,247,247,True
1332,2,157,,157,,4,4,True
1334,2,125,,125,,106,106,True
1336,1,160,,160,,8,8,True
1338,1,105,,105,,63,63,True
1357,1,163,,163,,17,17,True
1359,1,20,,20,,36,36,True
1361,1,16,,16,,136,136,True
1385,2,165,,165,,12,12,True
1387,2,82,,82,,62,62,True
