frontier_seq,candidate_count,actual_node_id,actual_next_use,belady_node_id,belady_next_use,actual_block_count,belady_block_count,same_choice
642,15,31,,31,,120,120,True
644,15,26,,87,,9,4,False
666,16,45,,87,,1,4,False
668,16,34,,87,,143,4,False
670,15,54,,87,,2,4,False
672,15,15,,87,,17,4,False
674,15,12,,87,,228,4,False
688,14,55,,87,,2,4,False
690,14,57,,87,,3,4,False
692,14,43,,87,,55,4,False
706,15,58,,87,,1,4,False
708,15,65,,87,,4,4,False
710,15,36,,87,,106,4,False
712,14,66,,87,,4,4,False
714,14,32,,87,,75,4,False
738,15,30,,87,,135,4,False
783,16,67,,87,,5,4,False
785,16,4,,87,,63,4,False
795,17,56,,87,,3,4,False
797,16,69,,87,,3,4,False
799,16,68,,87,,1,4,False
801,16,3,,87,,1,4,False
803,16,70,,87,,3,4,False
805,16,48,,87,,131,4,False
816,16,85,,87,,3,4,False
818,15,86,,87,,3,4,False
820,15,50,,87,,137,4,False
829,14,87,,87,,4,4,True
831,14,49,,93,,62,5,False
843,14,92,,93,,5,5,False
845,14,22,,93,,91,5,False
847,14,18,,93,,94,5,False
876,15,93,,93,,5,5,True
878,15,11,,97,,120,5,False
898,17,97,,118,,5,2,False
900,17,37,,118,,174,2,False
902,16,99,,118,,1,2,False
904,16,71,,118,,63,2,False
906,15,100,,118,,5,2,False
908,15,42,,118,,177,2,False
937,16,102,,123,,6,1,False
939,16,19,,123,,46,1,False
941,16,21,,123,,51,1,False
943,16,14,,123,,12,1,False
945,15,104,,123,,6,1,False
959,15,25,,123,,163,1,False
974,17,105,,123,,6,1,False
976,17,28,,123,,107,1,False
987,17,24,,24,,43,43,True
989,16,106,,123,,3,1,False
991,16,75,,123,,111,1,False
993,15,108,,123,,4,1,False
995,15,51,,123,,167,1,False
1025,18,111,,123,,7,1,False
1027,18,13,,123,,27,1,False
1029,18,9,,123,,88,1,False
1031,17,113,,123,,6,1,False
1033,17,47,,123,,112,1,False
1044,16,114,,123,,3,1,False
1046,16,116,,123,,3,1,False
1048,16,94,,123,,173,1,False
1060,15,117,,123,,7,1,False
1062,15,10,,123,,46,1,False
1071,17,7,,123,,121,1,False
1080,16,118,,123,,2,1,False
1082,16,123,,123,,1,1,True
1084,16,119,,130,,108,8,False
1095,16,124,,130,,8,8,False
1097,16,20,,130,,63,8,False
1099,15,128,,130,,4,8,False
1101,15,88,,130,,150,8,False
1103,14,129,,130,,6,8,False
1105,14,60,,130,,123,8,False
1127,15,130,,149,,8,6,False
1129,15,44,,149,,137,6,False
1138,14,134,,149,,3,6,False
1140,14,98,,149,,137,6,False
1153,15,136,,149,,9,6,False
1155,14,137,,149,,5,6,False
1157,14,79,,149,,150,6,False
1188,15,138,,149,,6,6,False
1190,15,142,,149,,6,6,False
1192,15,83,,149,,181,6,False
1203,15,143,,149,,1,6,False
1205,15,139,,149,,137,6,False
1207,14,146,,149,,11,6,False
1209,14,8,,149,,133,6,False
1229,15,149,,149,,6,6,True
1231,15,82,,157,,14,12,False
1233,15,80,,157,,256,12,False
1264,20,150,,170,,11,7,False
1266,20,29,,170,,138,7,False
1268,19,153,,170,,4,7,False
1270,19,115,,170,,106,7,False
1295,17,154,,170,,6,7,False
1297,17,101,,170,,111,7,False
1299,16,156,,170,,5,7,False
1301,16,107,,170,,63,7,False
1303,15,157,,170,,12,7,False
1347,17,16,,170,,63,7,False
1349,16,160,,170,,8,7,False
1351,16,72,,170,,140,7,False
1396,17,162,,170,,3,7,False
1398,17,135,,170,,159,7,False
1409,16,164,,170,,6,7,False
1411,16,110,,170,,118,7,False
1413,15,166,,170,,4,7,False
1415,15,133,,170,,63,7,False
1417,14,167,,170,,10,7,False
1419,14,59,,170,,153,7,False
1461,15,168,,170,,9,7,False
1463,15,169,,170,,9,7,False
1465,15,73,,170,,175,7,False
1493,17,170,,170,,7,7,True
1495,17,103,,182,,63,6,False
1497,16,171,,182,,9,6,False
1499,16,84,,182,,140,6,False
1501,16,81,,182,,59,6,False
1508,15,177,,182,,7,6,False
1510,15,112,,182,,105,6,False
1512,14,178,,182,,1,6,False
1514,14,158,,182,,106,6,False
1544,16,182,,182,,6,6,True
1546,16,121,,184,,110,14,False
1548,15,183,,184,,5,14,False
1550,15,132,,184,,115,14,False
1552,14,184,,184,,14,14,True
1554,13,185,,193,,11,11,False
1563,13,61,,193,,151,11,False
1576,14,190,,193,,10,11,False
1578,14,90,,193,,244,11,False
1600,16,191,,210,,4,6,False
1602,16,148,,210,,66,6,False
1604,16,147,,210,,256,6,False
1634,15,193,,210,,11,6,False
1636,15,62,,210,,108,6,False
1638,14,194,,210,,1,6,False
1640,14,176,,210,,137,6,False
1675,16,195,,220,,10,1,False
1677,16,91,,220,,126,1,False
1679,16,89,,220,,11,1,False
1681,15,200,,220,,12,1,False
1683,15,63,,220,,105,1,False
1692,14,202,,220,,15,1,False
1694,14,39,,220,,107,1,False
1696,13,203,,220,,7,1,False
1698,13,127,,220,,63,1,False
1700,12,206,,220,,4,1,False
1702,12,161,,220,,182,1,False
1740,13,207,,220,,7,1,False
1742,13,125,,220,,108,1,False
1744,12,210,,220,,6,1,False
1746,12,140,,220,,148,1,False
1769,14,211,,220,,13,1,False
1771,14,64,,220,,111,1,False
1782,14,212,,220,,1,1,False
1784,14,208,,220,,130,1,False
1786,13,215,,220,,3,1,False
1788,13,217,,220,,17,1,False
1790,13,6,,220,,63,1,False
1792,12,219,,220,,7,1,False
1794,12,144,,220,,113,1,False
1848,12,220,,220,,1,1,True
1850,12,214,,233,,127,4,False
1852,11,221,,233,,5,4,False
1854,11,159,,233,,124,4,False
1888,13,225,,233,,18,4,False
1890,13,35,,233,,137,4,False
1892,12,226,,233,,4,4,False
1894,12,175,,233,,44,4,False
1896,12,173,,233,,79,4,False
1913,13,229,,233,,5,4,False
1915,13,174,,233,,175,4,False
1933,13,231,,233,,5,4,False
1935,13,2,,233,,63,4,False
1937,12,232,,233,,6,4,False
1939,12,233,,233,,4,4,True
1941,12,237,,240,,5,3,False
1943,12,165,,240,,124,3,False
1957,13,239,,255,,5,15,False
1959,13,180,,255,,123,15,False
2004,15,179,,179,,1,1,True
2006,14,240,,255,,3,15,False
